Date,Category,SKU,Units Sold,Price
14/03/2023,Sarsabz Urea,SU-7658,985,5000
14/03/2023,CAN Sarsabz Fatima,CSF-9101,599,5080
14/03/2023,Babar Sher Urea,BSR-0294,965,4795
14/03/2023,CAN Pak Arab Guwara,CPAG-1122,510,4150
14/03/2023,CAN Pak Arab Guwara,CPAG-1122,501,4150
14/03/2023,CAN Sarsabz Fatima,CSF-9101,788,5080
14/03/2023,CAN Sarsabz Fatima,CSF-9101,555,5080
14/03/2023,CAN Sarsabz Fatima,CSF-9101,649,5080
14/03/2023,Babar Sher Urea,BSR-0294,923,4795
14/03/2023,CAN Sarsabz Fatima,CSF-9101,754,5080
14/03/2023,Sarsabz Urea,SU-7658,765,5000
14/03/2023,Nitrophos Sarsabz NP,NSP-5678,653,8050
14/03/2023,Babar Sher Urea,BSR-0294,947,4795
14/03/2023,Nitrophos Sarsabz NP,NSP-5678,606,8050
14/03/2023,Sarsabz Urea,SU-7658,728,5000
14/03/2023,CAN Pak Arab Guwara,CPAG-1122,893,4150
14/03/2023,Nitrophos Sarsabz NP,NSP-5678,725,8050
14/03/2023,Nitrophos Sarsabz NP,NSP-5678,598,8050
14/03/2023,CAN Sarsabz Fatima,CSF-9101,669,5080
14/03/2023,Babar Sher Urea,BSR-0294,823,4795
14/03/2023,Sarsabz Urea,SU-7658,522,5000
14/03/2023,CAN Sarsabz Fatima,CSF-9101,576,5080
15/03/2023,Babar Sher Urea,BSR-0294,957,4795
15/03/2023,Sarsabz Urea,SU-7658,847,5000
15/03/2023,Babar Sher Urea,BSR-0294,534,4795
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,791,4150
15/03/2023,Babar Sher Urea,BSR-0294,807,4795
15/03/2023,Babar Sher Urea,BSR-0294,718,4795
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,799,8050
15/03/2023,CAN Sarsabz Fatima,CSF-9101,596,5080
15/03/2023,Babar Sher Urea,BSR-0294,855,4795
15/03/2023,Sarsabz Urea,SU-7658,805,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,616,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,520,4150
15/03/2023,Sarsabz Urea,SU-7658,828,5000
15/03/2023,Sarsabz Urea,SU-7658,526,5000
15/03/2023,Sarsabz Urea,SU-7658,671,5000
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,723,4150
15/03/2023,CAN Sarsabz Fatima,CSF-9101,610,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,903,4150
15/03/2023,Sarsabz Urea,SU-7658,956,5000
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,869,4150
15/03/2023,Sarsabz Urea,SU-7658,656,5000
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,842,4150
15/03/2023,CAN Sarsabz Fatima,CSF-9101,886,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,631,5080
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,627,8050
15/03/2023,Sarsabz Urea,SU-7658,933,5000
15/03/2023,Sarsabz Urea,SU-7658,724,5000
15/03/2023,Babar Sher Urea,BSR-0294,790,4795
15/03/2023,Babar Sher Urea,BSR-0294,542,4795
15/03/2023,Sarsabz Urea,SU-7658,595,5000
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,889,4150
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,783,8050
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,805,8050
15/03/2023,Babar Sher Urea,BSR-0294,922,4795
15/03/2023,Sarsabz Urea,SU-7658,740,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,578,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,673,5080
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,530,8050
15/03/2023,Sarsabz Urea,SU-7658,504,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,512,5080
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,707,8050
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,719,4150
15/03/2023,CAN Sarsabz Fatima,CSF-9101,562,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,720,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,633,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,929,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,900,4150
15/03/2023,CAN Sarsabz Fatima,CSF-9101,843,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,648,4150
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,661,8050
15/03/2023,Sarsabz Urea,SU-7658,768,5000
15/03/2023,Babar Sher Urea,BSR-0294,874,4795
15/03/2023,CAN Sarsabz Fatima,CSF-9101,544,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,539,4150
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,943,4150
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,592,8050
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,895,4150
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,913,8050
15/03/2023,Sarsabz Urea,SU-7658,785,5000
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,638,4150
15/03/2023,Sarsabz Urea,SU-7658,576,5000
15/03/2023,Babar Sher Urea,BSR-0294,954,4795
15/03/2023,Sarsabz Urea,SU-7658,544,5000
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,621,8050
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,590,8050
15/03/2023,CAN Sarsabz Fatima,CSF-9101,698,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,981,5080
15/03/2023,Sarsabz Urea,SU-7658,515,5000
15/03/2023,Babar Sher Urea,BSR-0294,607,4795
15/03/2023,Sarsabz Urea,SU-7658,674,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,933,5080
15/03/2023,Sarsabz Urea,SU-7658,808,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,589,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,683,4150
15/03/2023,Sarsabz Urea,SU-7658,508,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,613,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,658,5080
15/03/2023,Sarsabz Urea,SU-7658,716,5000
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,590,4150
15/03/2023,Babar Sher Urea,BSR-0294,733,4795
15/03/2023,CAN Sarsabz Fatima,CSF-9101,890,5080
15/03/2023,Babar Sher Urea,BSR-0294,568,4795
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,952,8050
15/03/2023,Sarsabz Urea,SU-7658,690,5000
15/03/2023,CAN Sarsabz Fatima,CSF-9101,675,5080
15/03/2023,CAN Sarsabz Fatima,CSF-9101,631,5080
15/03/2023,Babar Sher Urea,BSR-0294,626,4795
15/03/2023,CAN Sarsabz Fatima,CSF-9101,612,5080
15/03/2023,CAN Pak Arab Guwara,CPAG-1122,642,4150
15/03/2023,Babar Sher Urea,BSR-0294,565,4795
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,845,8050
15/03/2023,Babar Sher Urea,BSR-0294,808,4795
15/03/2023,CAN Sarsabz Fatima,CSF-9101,735,5080
15/03/2023,Babar Sher Urea,BSR-0294,905,4795
15/03/2023,Babar Sher Urea,BSR-0294,673,4795
15/03/2023,Babar Sher Urea,BSR-0294,881,4795
15/03/2023,CAN Sarsabz Fatima,CSF-9101,660,5080
15/03/2023,Babar Sher Urea,BSR-0294,521,4795
15/03/2023,Nitrophos Sarsabz NP,NSP-5678,849,8050
15/03/2023,CAN Sarsabz Fatima,CSF-9101,693,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,933,4150
16/03/2023,Babar Sher Urea,BSR-0294,845,4795
16/03/2023,Sarsabz Urea,SU-7658,713,5000
16/03/2023,CAN Sarsabz Fatima,CSF-9101,991,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,745,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,985,4150
16/03/2023,Babar Sher Urea,BSR-0294,650,4795
16/03/2023,CAN Sarsabz Fatima,CSF-9101,613,5080
16/03/2023,Babar Sher Urea,BSR-0294,631,4795
16/03/2023,CAN Sarsabz Fatima,CSF-9101,704,5080
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,724,8050
16/03/2023,Babar Sher Urea,BSR-0294,733,4795
16/03/2023,Sarsabz Urea,SU-7658,757,5000
16/03/2023,Sarsabz Urea,SU-7658,670,5000
16/03/2023,Sarsabz Urea,SU-7658,871,5000
16/03/2023,CAN Sarsabz Fatima,CSF-9101,987,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,829,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,754,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,607,4150
16/03/2023,Babar Sher Urea,BSR-0294,538,4795
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,641,4150
16/03/2023,Babar Sher Urea,BSR-0294,697,4795
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,649,4150
16/03/2023,CAN Sarsabz Fatima,CSF-9101,502,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,685,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,771,4150
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,699,4150
16/03/2023,CAN Sarsabz Fatima,CSF-9101,702,5080
16/03/2023,Babar Sher Urea,BSR-0294,614,4795
16/03/2023,Sarsabz Urea,SU-7658,731,5000
16/03/2023,Sarsabz Urea,SU-7658,507,5000
16/03/2023,Babar Sher Urea,BSR-0294,963,4795
16/03/2023,Babar Sher Urea,BSR-0294,578,4795
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,767,8050
16/03/2023,CAN Sarsabz Fatima,CSF-9101,965,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,573,4150
16/03/2023,Sarsabz Urea,SU-7658,784,5000
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,818,4150
16/03/2023,CAN Sarsabz Fatima,CSF-9101,721,5080
16/03/2023,Sarsabz Urea,SU-7658,873,5000
16/03/2023,Babar Sher Urea,BSR-0294,948,4795
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,572,8050
16/03/2023,CAN Sarsabz Fatima,CSF-9101,722,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,683,5080
16/03/2023,Sarsabz Urea,SU-7658,890,5000
16/03/2023,Sarsabz Urea,SU-7658,822,5000
16/03/2023,CAN Sarsabz Fatima,CSF-9101,676,5080
16/03/2023,Sarsabz Urea,SU-7658,517,5000
16/03/2023,Babar Sher Urea,BSR-0294,711,4795
16/03/2023,CAN Sarsabz Fatima,CSF-9101,607,5080
16/03/2023,Babar Sher Urea,BSR-0294,848,4795
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,794,4150
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,685,8050
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,868,4150
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,580,8050
16/03/2023,Babar Sher Urea,BSR-0294,991,4795
16/03/2023,Sarsabz Urea,SU-7658,853,5000
16/03/2023,Babar Sher Urea,BSR-0294,702,4795
16/03/2023,CAN Sarsabz Fatima,CSF-9101,817,5080
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,987,8050
16/03/2023,Sarsabz Urea,SU-7658,707,5000
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,695,8050
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,724,8050
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,703,8050
16/03/2023,CAN Sarsabz Fatima,CSF-9101,777,5080
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,509,8050
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,818,8050
16/03/2023,Babar Sher Urea,BSR-0294,820,4795
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,700,4150
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,565,8050
16/03/2023,Sarsabz Urea,SU-7658,930,5000
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,754,4150
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,708,4150
16/03/2023,CAN Sarsabz Fatima,CSF-9101,842,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,920,5080
16/03/2023,Babar Sher Urea,BSR-0294,888,4795
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,581,4150
16/03/2023,Sarsabz Urea,SU-7658,672,5000
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,590,8050
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,789,4150
16/03/2023,Babar Sher Urea,BSR-0294,878,4795
16/03/2023,Sarsabz Urea,SU-7658,719,5000
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,998,4150
16/03/2023,Sarsabz Urea,SU-7658,509,5000
16/03/2023,CAN Sarsabz Fatima,CSF-9101,979,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,540,4150
16/03/2023,CAN Sarsabz Fatima,CSF-9101,707,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,918,5080
16/03/2023,Sarsabz Urea,SU-7658,533,5000
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,641,4150
16/03/2023,Sarsabz Urea,SU-7658,591,5000
16/03/2023,Babar Sher Urea,BSR-0294,888,4795
16/03/2023,CAN Sarsabz Fatima,CSF-9101,557,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,571,5080
16/03/2023,CAN Sarsabz Fatima,CSF-9101,745,5080
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,971,4150
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,747,4150
16/03/2023,CAN Sarsabz Fatima,CSF-9101,630,5080
16/03/2023,Nitrophos Sarsabz NP,NSP-5678,927,8050
16/03/2023,CAN Pak Arab Guwara,CPAG-1122,590,4150
17/03/2023,CAN Sarsabz Fatima,CSF-9101,615,5080
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,674,8050
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,506,4150
17/03/2023,Sarsabz Urea,SU-7658,968,5000
17/03/2023,Sarsabz Urea,SU-7658,644,5000
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,688,4150
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,886,8050
17/03/2023,CAN Sarsabz Fatima,CSF-9101,545,5080
17/03/2023,Babar Sher Urea,BSR-0294,724,4795
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,572,8050
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,717,8050
17/03/2023,Babar Sher Urea,BSR-0294,659,4795
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,845,8050
17/03/2023,CAN Sarsabz Fatima,CSF-9101,794,5080
17/03/2023,CAN Sarsabz Fatima,CSF-9101,923,5080
17/03/2023,Sarsabz Urea,SU-7658,533,5000
17/03/2023,Babar Sher Urea,BSR-0294,559,4795
17/03/2023,Babar Sher Urea,BSR-0294,552,4795
17/03/2023,Sarsabz Urea,SU-7658,539,5000
17/03/2023,Sarsabz Urea,SU-7658,764,5000
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,707,4150
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,588,4150
17/03/2023,Sarsabz Urea,SU-7658,776,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,698,5080
17/03/2023,Sarsabz Urea,SU-7658,699,5000
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,748,8050
17/03/2023,Babar Sher Urea,BSR-0294,749,4795
17/03/2023,Sarsabz Urea,SU-7658,977,5000
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,591,4150
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,657,4150
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,705,8050
17/03/2023,CAN Sarsabz Fatima,CSF-9101,738,5080
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,521,4150
17/03/2023,Sarsabz Urea,SU-7658,505,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,823,5080
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,898,4150
17/03/2023,CAN Sarsabz Fatima,CSF-9101,598,5080
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,886,4150
17/03/2023,Sarsabz Urea,SU-7658,896,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,908,5080
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,703,4150
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,918,4150
17/03/2023,CAN Sarsabz Fatima,CSF-9101,508,5080
17/03/2023,CAN Sarsabz Fatima,CSF-9101,637,5080
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,823,8050
17/03/2023,Sarsabz Urea,SU-7658,756,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,751,5080
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,981,8050
17/03/2023,CAN Sarsabz Fatima,CSF-9101,901,5080
17/03/2023,Sarsabz Urea,SU-7658,678,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,871,5080
17/03/2023,CAN Sarsabz Fatima,CSF-9101,586,5080
17/03/2023,CAN Sarsabz Fatima,CSF-9101,948,5080
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,731,8050
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,655,4150
17/03/2023,Babar Sher Urea,BSR-0294,595,4795
17/03/2023,Sarsabz Urea,SU-7658,897,5000
17/03/2023,Babar Sher Urea,BSR-0294,869,4795
17/03/2023,Sarsabz Urea,SU-7658,639,5000
17/03/2023,Sarsabz Urea,SU-7658,628,5000
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,710,8050
17/03/2023,Sarsabz Urea,SU-7658,931,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,695,5080
17/03/2023,Sarsabz Urea,SU-7658,764,5000
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,909,4150
17/03/2023,Babar Sher Urea,BSR-0294,558,4795
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,835,8050
17/03/2023,Babar Sher Urea,BSR-0294,702,4795
17/03/2023,Sarsabz Urea,SU-7658,549,5000
17/03/2023,CAN Sarsabz Fatima,CSF-9101,505,5080
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,685,4150
17/03/2023,Babar Sher Urea,BSR-0294,889,4795
17/03/2023,Babar Sher Urea,BSR-0294,900,4795
17/03/2023,Babar Sher Urea,BSR-0294,695,4795
17/03/2023,Babar Sher Urea,BSR-0294,983,4795
17/03/2023,Babar Sher Urea,BSR-0294,678,4795
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,979,8050
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,798,8050
17/03/2023,Babar Sher Urea,BSR-0294,834,4795
17/03/2023,CAN Sarsabz Fatima,CSF-9101,670,5080
17/03/2023,CAN Sarsabz Fatima,CSF-9101,952,5080
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,736,8050
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,864,4150
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,965,8050
17/03/2023,Sarsabz Urea,SU-7658,606,5000
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,734,8050
17/03/2023,Sarsabz Urea,SU-7658,523,5000
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,811,4150
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,512,8050
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,591,4150
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,691,4150
17/03/2023,Sarsabz Urea,SU-7658,568,5000
17/03/2023,CAN Pak Arab Guwara,CPAG-1122,783,4150
17/03/2023,CAN Sarsabz Fatima,CSF-9101,778,5080
17/03/2023,CAN Sarsabz Fatima,CSF-9101,836,5080
17/03/2023,Sarsabz Urea,SU-7658,944,5000
17/03/2023,Sarsabz Urea,SU-7658,670,5000
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,842,8050
17/03/2023,Babar Sher Urea,BSR-0294,614,4795
17/03/2023,Nitrophos Sarsabz NP,NSP-5678,860,8050
18/03/2023,CAN Sarsabz Fatima,CSF-9101,689,5080
18/03/2023,CAN Sarsabz Fatima,CSF-9101,775,5080
18/03/2023,Sarsabz Urea,SU-7658,506,5000
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,750,8050
18/03/2023,Sarsabz Urea,SU-7658,922,5000
18/03/2023,Babar Sher Urea,BSR-0294,929,4795
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,976,8050
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,919,4150
18/03/2023,Sarsabz Urea,SU-7658,583,5000
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,533,8050
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,771,4150
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,591,4150
18/03/2023,Sarsabz Urea,SU-7658,986,5000
18/03/2023,CAN Sarsabz Fatima,CSF-9101,998,5080
18/03/2023,Sarsabz Urea,SU-7658,751,5000
18/03/2023,CAN Sarsabz Fatima,CSF-9101,833,5080
18/03/2023,CAN Sarsabz Fatima,CSF-9101,737,5080
18/03/2023,Babar Sher Urea,BSR-0294,924,4795
18/03/2023,CAN Sarsabz Fatima,CSF-9101,785,5080
18/03/2023,Babar Sher Urea,BSR-0294,900,4795
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,987,4150
18/03/2023,CAN Sarsabz Fatima,CSF-9101,983,5080
18/03/2023,Sarsabz Urea,SU-7658,551,5000
18/03/2023,CAN Sarsabz Fatima,CSF-9101,585,5080
18/03/2023,CAN Sarsabz Fatima,CSF-9101,627,5080
18/03/2023,Sarsabz Urea,SU-7658,532,5000
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,514,4150
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,954,8050
18/03/2023,Sarsabz Urea,SU-7658,724,5000
18/03/2023,Sarsabz Urea,SU-7658,896,5000
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,681,8050
18/03/2023,Babar Sher Urea,BSR-0294,596,4795
18/03/2023,Sarsabz Urea,SU-7658,761,5000
18/03/2023,CAN Sarsabz Fatima,CSF-9101,930,5080
18/03/2023,Sarsabz Urea,SU-7658,744,5000
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,974,8050
18/03/2023,Babar Sher Urea,BSR-0294,746,4795
18/03/2023,CAN Sarsabz Fatima,CSF-9101,784,5080
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,570,4150
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,797,8050
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,681,4150
18/03/2023,CAN Sarsabz Fatima,CSF-9101,716,5080
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,944,8050
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,985,8050
18/03/2023,CAN Sarsabz Fatima,CSF-9101,533,5080
18/03/2023,Sarsabz Urea,SU-7658,792,5000
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,965,4150
18/03/2023,Babar Sher Urea,BSR-0294,686,4795
18/03/2023,Sarsabz Urea,SU-7658,707,5000
18/03/2023,Babar Sher Urea,BSR-0294,550,4795
18/03/2023,Babar Sher Urea,BSR-0294,984,4795
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,657,4150
18/03/2023,CAN Sarsabz Fatima,CSF-9101,969,5080
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,649,4150
18/03/2023,Sarsabz Urea,SU-7658,737,5000
18/03/2023,Babar Sher Urea,BSR-0294,841,4795
18/03/2023,Babar Sher Urea,BSR-0294,912,4795
18/03/2023,Sarsabz Urea,SU-7658,835,5000
18/03/2023,Sarsabz Urea,SU-7658,791,5000
18/03/2023,Babar Sher Urea,BSR-0294,500,4795
18/03/2023,Babar Sher Urea,BSR-0294,555,4795
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,943,4150
18/03/2023,CAN Sarsabz Fatima,CSF-9101,789,5080
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,972,8050
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,792,4150
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,704,8050
18/03/2023,Sarsabz Urea,SU-7658,864,5000
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,530,4150
18/03/2023,Sarsabz Urea,SU-7658,574,5000
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,820,8050
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,727,4150
18/03/2023,CAN Sarsabz Fatima,CSF-9101,603,5080
18/03/2023,CAN Sarsabz Fatima,CSF-9101,883,5080
18/03/2023,CAN Sarsabz Fatima,CSF-9101,774,5080
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,821,8050
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,530,4150
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,513,4150
18/03/2023,Sarsabz Urea,SU-7658,898,5000
18/03/2023,Babar Sher Urea,BSR-0294,553,4795
18/03/2023,Babar Sher Urea,BSR-0294,957,4795
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,829,8050
18/03/2023,Sarsabz Urea,SU-7658,933,5000
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,737,8050
18/03/2023,Sarsabz Urea,SU-7658,707,5000
18/03/2023,CAN Sarsabz Fatima,CSF-9101,986,5080
18/03/2023,Babar Sher Urea,BSR-0294,535,4795
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,656,4150
18/03/2023,Sarsabz Urea,SU-7658,657,5000
18/03/2023,CAN Sarsabz Fatima,CSF-9101,746,5080
18/03/2023,CAN Sarsabz Fatima,CSF-9101,984,5080
18/03/2023,Nitrophos Sarsabz NP,NSP-5678,567,8050
18/03/2023,Sarsabz Urea,SU-7658,845,5000
18/03/2023,Sarsabz Urea,SU-7658,707,5000
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,854,4150
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,651,4150
18/03/2023,Sarsabz Urea,SU-7658,631,5000
18/03/2023,Babar Sher Urea,BSR-0294,554,4795
18/03/2023,CAN Sarsabz Fatima,CSF-9101,948,5080
18/03/2023,Sarsabz Urea,SU-7658,746,5000
18/03/2023,CAN Pak Arab Guwara,CPAG-1122,543,4150
19/03/2023,Sarsabz Urea,SU-7658,807,5000
19/03/2023,Babar Sher Urea,BSR-0294,765,4795
19/03/2023,CAN Pak Arab Guwara,CPAG-1122,643,4150
19/03/2023,Babar Sher Urea,BSR-0294,529,4795
19/03/2023,Nitrophos Sarsabz NP,NSP-5678,763,8050
19/03/2023,Sarsabz Urea,SU-7658,559,5000
19/03/2023,Nitrophos Sarsabz NP,NSP-5678,756,8050
19/03/2023,CAN Pak Arab Guwara,CPAG-1122,948,4150
19/03/2023,Sarsabz Urea,SU-7658,807,5000
19/03/2023,Babar Sher Urea,BSR-0294,511,4795
19/03/2023,Nitrophos Sarsabz NP,NSP-5678,649,8050
19/03/2023,CAN Pak Arab Guwara,CPAG-1122,742,4150
19/03/2023,Babar Sher Urea,BSR-0294,989,4795
19/03/2023,Sarsabz Urea,SU-7658,729,5000
19/03/2023,Nitrophos Sarsabz NP,NSP-5678,806,8050
19/03/2023,CAN Sarsabz Fatima,CSF-9101,960,5080
19/03/2023,CAN Sarsabz Fatima,CSF-9101,968,5080
19/03/2023,CAN Pak Arab Guwara,CPAG-1122,991,4150
19/03/2023,CAN Pak Arab Guwara,CPAG-1122,625,4150
19/03/2023,CAN Pak Arab Guwara,CPAG-1122,710,4150
19/03/2023,CAN Sarsabz Fatima,CSF-9101,590,5080
